state,IM,record,ecu,Vult,Vbmax,ect,ecb,uindex,convergence
1,40,RSN126_GAZLI_GAZ000,-0.012946793,152.809902,153.0518625,-0.003077912,-0.156687653,1102,0
1,40,RSN126_GAZLI_GAZ000,-0.002972876,214.8718021,150.0404741,-0.093238112,-0.112721459,944,0
1,40,RSN126_GAZLI_GAZ000,-0.005535804,83.31500592,150.0404741,-0.002783931,-0.14466674,462,0
1,40,RSN126_GAZLI_GAZ000,-0.004914313,166.6081736,150.0404741,-0.002270616,-0.156836744,948,0
1,40,RSN126_GAZLI_GAZ000,-0.008161116,192.5012806,151.3828212,-0.002180235,-0.151058469,953,0
1,40,RSN126_GAZLI_GAZ000,-0.004413664,232.6887012,150.0404741,-0.002305778,-0.156708717,947,0
1,40,RSN126_GAZLI_GAZ000,-0.007533094,194.0466236,150.0404741,-0.150470626,-0.13039862,952,0
1,40,RSN126_GAZLI_GAZ000,-0.004549569,195.2909478,150.0404741,-0.00228815,-0.156877855,947,0
1,40,RSN126_GAZLI_GAZ000,-0.007309896,94.22301109,150.0404741,-0.001519398,-0.03455509,468,FAILED
1,40,RSN126_GAZLI_GAZ000,-0.005123749,188.8032827,150.0404741,-0.002908696,-0.146180362,948,0
1,40,RSN126_GAZLI_GAZ000,-0.007858323,283.292983,150.6055256,-0.002093834,-0.160898088,952,0
1,40,RSN126_GAZLI_GAZ000,-0.003199993,210.7710681,150.0404741,-0.093841291,-0.113402361,944,0
1,40,RSN126_GAZLI_GAZ000,-0.008256457,173.2698988,151.3828212,-0.111415908,-0.156830833,953,0
1,40,RSN126_GAZLI_GAZ000,-0.006714849,208.7329061,150.0404741,-0.001410412,-0.035064985,950,FAILED
1,40,RSN126_GAZLI_GAZ000,-0.00259884,273.9889614,150.0404741,-0.138327092,-0.127978894,943,FAILED
1,40,RSN126_GAZLI_GAZ000,-0.006301054,223.5896215,150.0404741,-0.003024435,-0.12558157,950,FAILED
1,40,RSN126_GAZLI_GAZ000,-0.021480402,117.8726429,153.0518625,-0.002313871,-0.018811002,565,FAILED
1,40,RSN126_GAZLI_GAZ000,-0.003862704,134.8167145,150.0404741,-0.001410412,-0.003726841,571,FAILED
1,40,RSN126_GAZLI_GAZ000,-0.007234697,158.1182535,150.0404741,-0.002171459,-0.116226111,950,FAILED
1,40,RSN126_GAZLI_GAZ000,-0.011306487,106.3220027,153.0518625,-0.00447658,-0.147256641,477,0
