state,IM,record,ecu,Vult,Vbmax,ect,ecb,uindex,convergence
1.0,40.0,RSN126_GAZLI_GAZ000,-0.00503600731999794,155.07713850420447,150.04047406566514,-0.0028629342438091405,-0.1465246796120521,948.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.003820417778520476,193.10297561997575,150.04047406566514,-0.0028465030746037834,-0.14251435517773672,946.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.0032373684629000026,205.98841441461073,150.04047406566514,-0.0031497395592444393,-0.14270574978306824,944.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.0067997091411933636,130.66371500171812,150.04047406566514,-0.0021926587982458584,-0.11518516568660779,569.0,FAILED
1.0,40.0,RSN126_GAZLI_GAZ000,-0.006066920364828614,157.74756940611798,150.04047406566514,-0.003070186780955521,-0.1438697328991253,950.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.006610626138079026,150.22756693701965,150.04047406566514,-0.0027249581500560474,-0.09584746829030022,950.0,FAILED
1.0,40.0,RSN126_GAZLI_GAZ000,-0.004193225338076688,133.57504619035578,150.04047406566514,-0.002640650936920351,-0.14318676561929286,570.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.002359689246112766,236.55511786537807,149.95150330561924,-0.13889985750588968,-0.133624843158185,679.0,FAILED
1.0,40.0,RSN126_GAZLI_GAZ000,-0.009982893642694935,103.99381123828101,152.87814930192857,-0.002493532255340472,-0.10507827895075023,475.0,FAILED
1.0,40.0,RSN126_GAZLI_GAZ000,-0.008832351755873942,169.03872232095586,153.00287371185112,-0.002185182031791612,-0.15129931737115787,956.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.003981723122966999,199.56406464716213,150.04047406566514,-0.002351978716170808,-0.15709034800418434,946.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.00708214381377521,122.12106160235057,150.04047406566514,-0.0021863402639587678,-0.16080234287075088,566.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.00537661207993567,173.2184385559032,150.04047406566514,-0.002754568637530947,-0.14507279104786336,948.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.005984131763612209,195.56696173953324,150.04047406566514,-0.0030163175860737903,-0.14407884236921475,950.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.005162368336590592,124.95314981359054,150.04047406566514,-0.00288455785311758,-0.14665803593155785,567.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.005309417861733502,162.40869888809678,150.04047406566514,-0.0027556934598735286,-0.1450892651444957,948.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.004924997630497723,222.948586534334,150.04047406566514,-0.002255286284905528,-0.15730285294685792,948.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.010802684180875967,201.60066664481533,153.05186246667088,-0.00314253761451481,-0.16013277206293514,1107.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.006350235364815585,160.6312983138603,150.04047406566514,-0.08851397909394884,-0.14081718928791973,950.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.007882622375767031,140.07657493505087,150.6055255761944,-0.003124437935526138,-0.14572775458473025,575.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.006293004933523519,176.4547748311056,150.04047406566514,-0.0021171559971042368,-0.11387061406533114,950.0,FAILED
1.0,40.0,RSN126_GAZLI_GAZ000,-0.005590737872278829,247.24755426336114,150.04047406566514,-0.0027907718449894504,-0.14441239562994646,949.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.005424254103110285,144.33613042443966,150.04047406566514,-0.0028862357690457334,-0.14491448439039312,669.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.007609730319851924,184.80988097319758,150.04047406566514,-0.003470797487997618,-0.14508632078265307,952.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.006131592956231996,187.31991524115017,150.04047406566514,-0.0029934984884753537,-0.1253303236098368,950.0,FAILED
1.0,40.0,RSN126_GAZLI_GAZ000,-0.008260297749982382,167.125399246267,151.38282115564436,-0.11141590800890762,-0.15683083322552938,953.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.0048344058928432064,179.14672931958202,150.04047406566514,-0.0017173670494300018,-0.13289737940869373,948.0,FAILED
1.0,40.0,RSN126_GAZLI_GAZ000,-0.009008921550295345,163.77752776254124,153.22092767871197,-0.0030671416482755238,-0.1447817598378154,957.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.009347251663221583,159.97849773823737,153.25622813515446,-0.002477596774121269,-0.1626804841160145,1062.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.0058864862479082024,148.35305549120247,150.04047406566514,-0.0028493243474123665,-0.14420066615172,673.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.0036597794822921894,177.30969249007492,150.04047406566514,-0.14710478895094634,-0.1302900010616933,945.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.004748746324671094,184.0524243569575,150.04047406566514,-0.00263186764829359,-0.14327279078274793,947.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.004395846351305164,147.74426038596533,150.04047406566514,-0.0026432054115149324,-0.1431426316995688,672.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.0057756039252015315,180.6558155998749,150.04047406566514,-0.0028759658185033344,-0.1446104088124962,949.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.006740814881438675,218.8458342815571,150.04047406566514,-0.001410412331693377,-0.0350649851576031,950.0,FAILED
1.0,40.0,RSN126_GAZLI_GAZ000,-0.004537317651114586,229.3258317084747,150.04047406566514,-0.0022881605225220482,-0.15687606846271884,947.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.012210727496255132,165.009111122532,153.05186246667088,-0.003309147193375134,-0.11982067812070496,1108.0,FAILED
1.0,40.0,RSN126_GAZLI_GAZ000,-0.00728577490420099,212.7001966587281,150.04047406566514,-0.09368322527543663,-0.0938684016922225,950.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.004148829299575841,207.17440922582492,150.04047406566514,-0.0028209504733912425,-0.1425464639888605,946.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.006924465525315139,189.79126820884102,150.04047406566514,-0.004653117364986671,-0.1410005559636769,950.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.005670842370337534,152.89080864104906,150.04047406566514,-0.002796818408482445,-0.14469950408703938,949.0,0.0
