state,IM,record,ecu,Vult,Vbmax,ect,ecb,uindex,convergence
1.0,40.0,RSN126_GAZLI_GAZ000,-0.005367195385061574,148.98500901104327,150.04047406566514,-0.002782029285033983,-0.14483035827896995,675.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.0043592897755163115,158.86832965867967,150.04047406566514,-0.0027646423111876107,-0.14236247333156105,947.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.005123328636262259,153.23874396842632,150.04047406566514,-0.0029086958347070094,-0.14618036239862833,948.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.010679946521201559,170.26211954838843,153.05186246667088,-0.003100478737298714,-0.16015835910577558,1107.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.004447438868624874,152.22315847721453,150.04047406566514,-0.0026399318138122766,-0.1431750848539309,947.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.010951513890560144,107.78158924196687,153.05186246667088,-0.0031375784197232542,-0.1600188664072859,479.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.003742958312557542,157.4010526976012,150.04047406566514,-0.0030120643751927966,-0.1222018285039459,945.0,FAILED
1.0,40.0,RSN126_GAZLI_GAZ000,-0.008978380997549643,155.87933317012494,153.22092767871197,-0.00301930523696917,-0.14542392958095246,957.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.003026943962313167,130.0747261658385,150.04047406566514,-0.09396047302730305,-0.11244301825414887,569.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.006008795333573995,171.98756630716827,150.04047406566514,-0.0030197641400609787,-0.14443355661090965,950.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.0057438589481183765,198.7977359180996,150.04047406566514,-0.002803812684236348,-0.14420174941854444,949.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.0034981329209878955,176.67658403878593,150.04047406566514,-0.00297684512802232,-0.1425500970265585,945.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.005219542614615459,173.9637401863213,150.04047406566514,-0.0028941790799221516,-0.14702859228332046,948.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.010239367715536421,150.86452030606705,153.05186246667088,-0.0031258842175247476,-0.1614854425000261,1099.0,0.0
