state,IM,record,ecu,Vult,Vbmax,ect,ecb,uindex,convergence
1,40,RSN126_GAZLI_GAZ000,-0.00575584,142.4373321,150.0404741,-0.092334258,-0.144836565,579,0
1,40,RSN126_GAZLI_GAZ000,-0.00588082,188.9282582,150.0404741,-0.002849324,-0.144200666,949,0
1,40,RSN126_GAZLI_GAZ000,-0.006078273,174.6735757,150.0404741,-0.003073055,-0.143264048,950,0
1,40,RSN126_GAZLI_GAZ000,-0.006092864,115.3705804,150.0404741,-0.003095333,-0.143112671,564,0
1,40,RSN126_GAZLI_GAZ000,-0.0062311,301.6955177,150.0404741,-0.144172086,-0.126846106,950,0
1,40,RSN126_GAZLI_GAZ000,-0.007467421,252.6790019,150.0404741,-0.150480709,-0.130408293,952,0
1,40,RSN126_GAZLI_GAZ000,-0.006694496,244.9885557,150.0404741,-0.003046248,-0.146141985,950,0
1,40,RSN126_GAZLI_GAZ000,-0.00539837,323.7639486,150.0404741,-0.002752586,-0.144771766,949,0
1,40,RSN126_GAZLI_GAZ000,-0.00695836,266.4824388,150.0404741,-0.004646617,-0.140963771,950,0
1,40,RSN126_GAZLI_GAZ000,-0.006289051,120.1596301,150.0404741,-0.003038297,-0.125690529,565,1
1,40,RSN126_GAZLI_GAZ000,-0.005559703,179.6309971,150.0404741,-0.00278838,-0.144407381,949,0
1,40,RSN126_GAZLI_GAZ000,-0.006402517,234.5006303,150.0404741,-0.003483405,-0.143940352,950,0
1,40,RSN126_GAZLI_GAZ000,-0.004448527,163.0000575,150.0404741,-0.002639932,-0.143175085,947,0
1,40,RSN126_GAZLI_GAZ000,-0.006049289,118.2599342,150.0404741,-0.003034162,-0.143783798,565,0
1,40,RSN126_GAZLI_GAZ000,-0.004849351,146.7284937,150.0404741,-0.00171711,-0.120012852,671,1
1,40,RSN126_GAZLI_GAZ000,-0.005504417,108.8663982,150.0404741,-0.002758466,-0.144621259,480,0
1,40,RSN126_GAZLI_GAZ000,-0.007298737,151.4763325,150.0404741,-0.001519398,-0.034555091,950,1
1,40,RSN126_GAZLI_GAZ000,-0.006414364,157.7933245,150.0404741,-0.003483405,-0.143992979,950,0
1,40,RSN126_GAZLI_GAZ000,-0.004843359,134.0938822,150.0404741,-0.002269082,-0.156829981,571,0
