state,IM,record,ecu,Vult,Vbmax,ect,ecb,uindex,convergence,ecu_alpha,Vult_alpha
1,30,RSN461_MORGAN_HVR240,-0.001696869,219.7815028,143.6372153,-0.001643434,-0.098452101,396,FAILED,-2,0.667
1,30,RSN461_MORGAN_HVR240,-0.002585132,219.7815028,150.7137698,-0.093061522,-0.124902798,403,0,-1.333,0.667
1,30,RSN461_MORGAN_HVR240,-0.003938374,219.7815028,153.6266198,-0.087324623,-0.123034655,412,0,-0.667,0.667
1,30,RSN461_MORGAN_HVR240,-0.006,219.7815028,154.1959339,-0.091427182,-0.108685482,2088,0,0,0.667
1,30,RSN461_MORGAN_HVR240,-0.009140828,219.7815028,154.1959339,-0.080200434,-0.096768561,2093,0,0.667,0.667
1,30,RSN461_MORGAN_HVR240,-0.013925789,219.7815028,154.1959339,-0.005332367,-0.054696817,2097,FAILED,1.333,0.667
1,30,RSN461_MORGAN_HVR240,-0.02121554,219.7815028,154.1959339,-0.004948953,-0.091458287,2102,0,2,0.667
1,30,RSN461_MORGAN_HVR240,-0.001696869,284.1406411,143.6372153,-0.001643434,-0.098452101,396,FAILED,-2,1.333
1,30,RSN461_MORGAN_HVR240,-0.002585132,284.1406411,150.7137698,-0.093061522,-0.124902798,403,0,-1.333,1.333
1,30,RSN461_MORGAN_HVR240,-0.003938374,284.1406411,153.6266198,-0.087324623,-0.123034655,412,0,-0.667,1.333
1,30,RSN461_MORGAN_HVR240,-0.006,284.1406411,154.1959339,-0.091427182,-0.108685482,2088,0,0,1.333
1,30,RSN461_MORGAN_HVR240,-0.009140828,284.1406411,154.1959339,-0.080200434,-0.096768561,2093,0,0.667,1.333
1,30,RSN461_MORGAN_HVR240,-0.013925789,284.1406411,154.1959339,-0.005332367,-0.054696817,2097,FAILED,1.333,1.333
1,30,RSN461_MORGAN_HVR240,-0.02121554,284.1406411,154.1959339,-0.004948953,-0.091458287,2102,0,2,1.333
1,30,RSN461_MORGAN_HVR240,-0.001696869,367.3462183,143.6372153,-0.001643434,-0.098452101,396,FAILED,-2,2
1,30,RSN461_MORGAN_HVR240,-0.002585132,367.3462183,150.7137698,-0.093061522,-0.124902798,403,0,-1.333,2
1,30,RSN461_MORGAN_HVR240,-0.003938374,367.3462183,153.6266198,-0.087324623,-0.123034655,412,0,-0.667,2
1,30,RSN461_MORGAN_HVR240,-0.006,367.3462183,154.1959339,-0.091427182,-0.108685482,2088,0,0,2
1,30,RSN461_MORGAN_HVR240,-0.009140828,367.3462183,154.1959339,-0.080200434,-0.096768561,2093,0,0.667,2
1,30,RSN461_MORGAN_HVR240,-0.013925789,367.3462183,154.1959339,-0.005332367,-0.054696817,2097,FAILED,1.333,2
1,30,RSN461_MORGAN_HVR240,-0.02121554,367.3462183,154.1959339,-0.004948953,-0.091458287,2102,0,2,2
1,25,RSN461_MORGAN_HVR240,-0.001696869,78.67237653,144.1030956,-0.001676316,-0.098278524,349,FAILED,-2,-2
1,25,RSN461_MORGAN_HVR240,-0.002585132,78.67237653,150.7467876,-0.001629144,-0.098245931,349,FAILED,-1.333,-2
1,25,RSN461_MORGAN_HVR240,-0.003938374,78.67237653,152.1468359,-0.002443819,-0.097137888,349,0,-0.667,-2
1,25,RSN461_MORGAN_HVR240,-0.006,78.67237653,152.1468359,-0.002263228,-0.090435906,349,0,0,-2
1,25,RSN461_MORGAN_HVR240,-0.009140828,78.67237653,152.1468359,-0.002177535,-0.04055807,349,FAILED,0.667,-2
1,25,RSN461_MORGAN_HVR240,-0.013925789,78.67237653,152.1468359,-0.002158109,-0.036420601,349,0,1.333,-2
1,25,RSN461_MORGAN_HVR240,-0.02121554,78.67237653,152.1468359,-0.002167392,-0.030764865,349,0,2,-2
1,25,RSN461_MORGAN_HVR240,-0.001696869,101.710195,144.1030956,-0.001676316,-0.098278524,387,FAILED,-2,-1.333
1,25,RSN461_MORGAN_HVR240,-0.002585132,101.710195,150.7467876,-0.001629144,-0.098245931,387,FAILED,-1.333,-1.333
1,25,RSN461_MORGAN_HVR240,-0.003938374,101.710195,152.1468359,-0.002443819,-0.097137888,387,0,-0.667,-1.333
1,25,RSN461_MORGAN_HVR240,-0.006,101.710195,152.1468359,-0.002263228,-0.090435906,387,0,0,-1.333
1,25,RSN461_MORGAN_HVR240,-0.009140828,101.710195,152.1468359,-0.002177535,-0.04055807,387,FAILED,0.667,-1.333
1,25,RSN461_MORGAN_HVR240,-0.013925789,101.710195,152.1468359,-0.002158109,-0.036420601,387,0,1.333,-1.333
1,25,RSN461_MORGAN_HVR240,-0.02121554,101.710195,152.1468359,-0.002167392,-0.030764865,387,0,2,-1.333
1,25,RSN461_MORGAN_HVR240,-0.001696869,131.4942324,144.1030956,-0.001676316,-0.098278524,393,FAILED,-2,-0.667
1,25,RSN461_MORGAN_HVR240,-0.002585132,131.4942324,150.7467876,-0.001629144,-0.098245931,393,FAILED,-1.333,-0.667
1,25,RSN461_MORGAN_HVR240,-0.003938374,131.4942324,152.1468359,-0.002443819,-0.097137888,393,0,-0.667,-0.667
1,25,RSN461_MORGAN_HVR240,-0.006,131.4942324,152.1468359,-0.002263228,-0.090435906,393,0,0,-0.667
1,25,RSN461_MORGAN_HVR240,-0.009140828,131.4942324,152.1468359,-0.002177535,-0.04055807,393,FAILED,0.667,-0.667
1,25,RSN461_MORGAN_HVR240,-0.013925789,131.4942324,152.1468359,-0.002158109,-0.036420601,393,0,1.333,-0.667
1,25,RSN461_MORGAN_HVR240,-0.02121554,131.4942324,152.1468359,-0.002167392,-0.030764865,393,0,2,-0.667
1,25,RSN461_MORGAN_HVR240,-0.001696869,170,144.1030956,-0.001676316,-0.098278524,399,FAILED,-2,0
1,25,RSN461_MORGAN_HVR240,-0.002585132,170,150.7467876,-0.001629144,-0.098245931,409,FAILED,-1.333,0
1,25,RSN461_MORGAN_HVR240,-0.003938374,170,152.1468359,-0.002443819,-0.097137888,2088,0,-0.667,0
1,25,RSN461_MORGAN_HVR240,-0.006,170,152.1468359,-0.002263228,-0.090435906,2093,0,0,0
1,25,RSN461_MORGAN_HVR240,-0.009140828,170,152.1468359,-0.002177535,-0.04055807,2098,FAILED,0.667,0
1,25,RSN461_MORGAN_HVR240,-0.013925789,170,152.1468359,-0.002158109,-0.036420601,2104,0,1.333,0
1,25,RSN461_MORGAN_HVR240,-0.02121554,170,152.1468359,-0.002167392,-0.030764865,2112,0,2,0
1,25,RSN461_MORGAN_HVR240,-0.001696869,219.7815028,144.1030956,-0.001676316,-0.098278524,399,FAILED,-2,0.667
1,25,RSN461_MORGAN_HVR240,-0.002585132,219.7815028,150.7467876,-0.001629144,-0.098245931,409,FAILED,-1.333,0.667
1,25,RSN461_MORGAN_HVR240,-0.003938374,219.7815028,152.1468359,-0.002443819,-0.097137888,2088,0,-0.667,0.667
1,25,RSN461_MORGAN_HVR240,-0.006,219.7815028,152.1468359,-0.002263228,-0.090435906,2093,0,0,0.667
1,25,RSN461_MORGAN_HVR240,-0.009140828,219.7815028,152.1468359,-0.002177535,-0.04055807,2098,FAILED,0.667,0.667
1,25,RSN461_MORGAN_HVR240,-0.013925789,219.7815028,152.1468359,-0.002158109,-0.036420601,2104,0,1.333,0.667
1,25,RSN461_MORGAN_HVR240,-0.02121554,219.7815028,152.1468359,-0.002167392,-0.030764865,2112,0,2,0.667
1,25,RSN461_MORGAN_HVR240,-0.001696869,284.1406411,144.1030956,-0.001676316,-0.098278524,399,FAILED,-2,1.333
1,25,RSN461_MORGAN_HVR240,-0.002585132,284.1406411,150.7467876,-0.001629144,-0.098245931,409,FAILED,-1.333,1.333
1,25,RSN461_MORGAN_HVR240,-0.003938374,284.1406411,152.1468359,-0.002443819,-0.097137888,2088,0,-0.667,1.333
1,25,RSN461_MORGAN_HVR240,-0.006,284.1406411,152.1468359,-0.002263228,-0.090435906,2093,0,0,1.333
1,25,RSN461_MORGAN_HVR240,-0.009140828,284.1406411,152.1468359,-0.002177535,-0.04055807,2098,FAILED,0.667,1.333
1,25,RSN461_MORGAN_HVR240,-0.013925789,284.1406411,152.1468359,-0.002158109,-0.036420601,2104,0,1.333,1.333
1,25,RSN461_MORGAN_HVR240,-0.02121554,284.1406411,152.1468359,-0.002167392,-0.030764865,2112,0,2,1.333
1,25,RSN461_MORGAN_HVR240,-0.001696869,367.3462183,144.1030956,-0.001676316,-0.098278524,399,FAILED,-2,2
1,25,RSN461_MORGAN_HVR240,-0.002585132,367.3462183,150.7467876,-0.001629144,-0.098245931,409,FAILED,-1.333,2
1,25,RSN461_MORGAN_HVR240,-0.003938374,367.3462183,152.1468359,-0.002443819,-0.097137888,2088,0,-0.667,2
1,25,RSN461_MORGAN_HVR240,-0.006,367.3462183,152.1468359,-0.002263228,-0.090435906,2093,0,0,2
1,25,RSN461_MORGAN_HVR240,-0.009140828,367.3462183,152.1468359,-0.002177535,-0.04055807,2098,FAILED,0.667,2
1,25,RSN461_MORGAN_HVR240,-0.013925789,367.3462183,152.1468359,-0.002158109,-0.036420601,2104,0,1.333,2
1,25,RSN461_MORGAN_HVR240,-0.02121554,367.3462183,152.1468359,-0.002167392,-0.030764865,2112,0,2,2
1,20,RSN461_MORGAN_HVR240,-0.001696869,78.67237653,144.0200362,-0.001625233,-0.096433022,383,FAILED,-2,-2
1,20,RSN461_MORGAN_HVR240,-0.002585132,78.67237653,148.0055202,-0.001876993,-0.10446681,383,0,-1.333,-2
1,20,RSN461_MORGAN_HVR240,-0.003938374,78.67237653,150.6597093,-0.001745265,-0.080656493,383,0,-0.667,-2
1,20,RSN461_MORGAN_HVR240,-0.006,78.67237653,152.7416301,-0.001731099,-0.076457671,383,0,0,-2
1,20,RSN461_MORGAN_HVR240,-0.009140828,78.67237653,153.0220312,-0.001800408,-0.027984207,383,0,0.667,-2
1,20,RSN461_MORGAN_HVR240,-0.013925789,78.67237653,153.0220312,-0.001734632,-0.011995647,383,0,1.333,-2
1,20,RSN461_MORGAN_HVR240,-0.02121554,78.67237653,153.0220312,-0.001734632,-0.011995649,383,0,2,-2
1,20,RSN461_MORGAN_HVR240,-0.001696869,101.710195,144.0200362,-0.001625233,-0.096433022,388,FAILED,-2,-1.333
1,20,RSN461_MORGAN_HVR240,-0.002585132,101.710195,148.0055202,-0.001876993,-0.10446681,388,0,-1.333,-1.333
1,20,RSN461_MORGAN_HVR240,-0.003938374,101.710195,150.6597093,-0.001745265,-0.080656493,388,0,-0.667,-1.333
1,20,RSN461_MORGAN_HVR240,-0.006,101.710195,152.7416301,-0.001731099,-0.076457671,388,0,0,-1.333
1,20,RSN461_MORGAN_HVR240,-0.009140828,101.710195,153.0220312,-0.001800408,-0.027984207,388,0,0.667,-1.333
1,20,RSN461_MORGAN_HVR240,-0.013925789,101.710195,153.0220312,-0.001734632,-0.011995647,388,0,1.333,-1.333
1,20,RSN461_MORGAN_HVR240,-0.02121554,101.710195,153.0220312,-0.001734632,-0.011995649,388,0,2,-1.333
1,20,RSN461_MORGAN_HVR240,-0.001696869,131.4942324,144.0200362,-0.001625233,-0.096433022,395,FAILED,-2,-0.667
1,20,RSN461_MORGAN_HVR240,-0.002585132,131.4942324,148.0055202,-0.001876993,-0.10446681,395,0,-1.333,-0.667
1,20,RSN461_MORGAN_HVR240,-0.003938374,131.4942324,150.6597093,-0.001745265,-0.080656493,395,0,-0.667,-0.667
1,20,RSN461_MORGAN_HVR240,-0.006,131.4942324,152.7416301,-0.001731099,-0.076457671,395,0,0,-0.667
1,20,RSN461_MORGAN_HVR240,-0.009140828,131.4942324,153.0220312,-0.001800408,-0.027984207,395,0,0.667,-0.667
1,20,RSN461_MORGAN_HVR240,-0.013925789,131.4942324,153.0220312,-0.001734632,-0.011995647,395,0,1.333,-0.667
1,20,RSN461_MORGAN_HVR240,-0.02121554,131.4942324,153.0220312,-0.001734632,-0.011995649,395,0,2,-0.667
1,20,RSN461_MORGAN_HVR240,-0.001696869,170,144.0200362,-0.001625233,-0.096433022,404,FAILED,-2,0
1,20,RSN461_MORGAN_HVR240,-0.002585132,170,148.0055202,-0.001876993,-0.10446681,801,0,-1.333,0
1,20,RSN461_MORGAN_HVR240,-0.003938374,170,150.6597093,-0.001745265,-0.080656493,2092,0,-0.667,0
1,20,RSN461_MORGAN_HVR240,-0.006,170,152.7416301,-0.001731099,-0.076457671,2099,0,0,0
1,20,RSN461_MORGAN_HVR240,-0.009140828,170,153.0220312,-0.001800408,-0.027984207,2108,0,0.667,0
0,20,RSN461_MORGAN_HVR240,-0.013925789,170,153.0220312,-0.001734632,-0.011995647,0,0,1.333,0
0,20,RSN461_MORGAN_HVR240,-0.02121554,170,153.0220312,-0.001734632,-0.011995649,0,0,2,0
1,20,RSN461_MORGAN_HVR240,-0.001696869,219.7815028,144.0200362,-0.001625233,-0.096433022,404,FAILED,-2,0.667
1,20,RSN461_MORGAN_HVR240,-0.002585132,219.7815028,148.0055202,-0.001876993,-0.10446681,801,0,-1.333,0.667
1,20,RSN461_MORGAN_HVR240,-0.003938374,219.7815028,150.6597093,-0.001745265,-0.080656493,2092,0,-0.667,0.667
1,20,RSN461_MORGAN_HVR240,-0.006,219.7815028,152.7416301,-0.001731099,-0.076457671,2099,0,0,0.667
1,20,RSN461_MORGAN_HVR240,-0.009140828,219.7815028,153.0220312,-0.001800408,-0.027984207,2108,0,0.667,0.667
0,20,RSN461_MORGAN_HVR240,-0.013925789,219.7815028,153.0220312,-0.001734632,-0.011995647,0,0,1.333,0.667
0,20,RSN461_MORGAN_HVR240,-0.02121554,219.7815028,153.0220312,-0.001734632,-0.011995649,0,0,2,0.667
1,20,RSN461_MORGAN_HVR240,-0.001696869,284.1406411,144.0200362,-0.001625233,-0.096433022,404,FAILED,-2,1.333
1,20,RSN461_MORGAN_HVR240,-0.002585132,284.1406411,148.0055202,-0.001876993,-0.10446681,801,0,-1.333,1.333
1,20,RSN461_MORGAN_HVR240,-0.003938374,284.1406411,150.6597093,-0.001745265,-0.080656493,2092,0,-0.667,1.333
1,20,RSN461_MORGAN_HVR240,-0.006,284.1406411,152.7416301,-0.001731099,-0.076457671,2099,0,0,1.333
1,20,RSN461_MORGAN_HVR240,-0.009140828,284.1406411,153.0220312,-0.001800408,-0.027984207,2108,0,0.667,1.333
0,20,RSN461_MORGAN_HVR240,-0.013925789,284.1406411,153.0220312,-0.001734632,-0.011995647,0,0,1.333,1.333
0,20,RSN461_MORGAN_HVR240,-0.02121554,284.1406411,153.0220312,-0.001734632,-0.011995649,0,0,2,1.333
1,20,RSN461_MORGAN_HVR240,-0.001696869,367.3462183,144.0200362,-0.001625233,-0.096433022,404,FAILED,-2,2
1,20,RSN461_MORGAN_HVR240,-0.002585132,367.3462183,148.0055202,-0.001876993,-0.10446681,801,0,-1.333,2
1,20,RSN461_MORGAN_HVR240,-0.003938374,367.3462183,150.6597093,-0.001745265,-0.080656493,2092,0,-0.667,2
1,20,RSN461_MORGAN_HVR240,-0.006,367.3462183,152.7416301,-0.001731099,-0.076457671,2099,0,0,2
1,20,RSN461_MORGAN_HVR240,-0.009140828,367.3462183,153.0220312,-0.001800408,-0.027984207,2108,0,0.667,2
0,20,RSN461_MORGAN_HVR240,-0.013925789,367.3462183,153.0220312,-0.001734632,-0.011995647,0,0,1.333,2
0,20,RSN461_MORGAN_HVR240,-0.02121554,367.3462183,153.0220312,-0.001734632,-0.011995649,0,0,2,2
1,15,RSN461_MORGAN_HVR240,-0.001696869,78.67237653,144.8211381,-0.001553378,-0.083787191,384,0,-2,-2
1,15,RSN461_MORGAN_HVR240,-0.002585132,78.67237653,150.2205918,-0.001552119,-0.072534045,384,0,-1.333,-2
1,15,RSN461_MORGAN_HVR240,-0.003938374,78.67237653,154.1639422,-0.001596592,-0.072248623,384,0,-0.667,-2
1,15,RSN461_MORGAN_HVR240,-0.006,78.67237653,154.658954,-0.001591709,-0.014348917,384,0,0,-2
1,15,RSN461_MORGAN_HVR240,-0.009140828,78.67237653,154.658954,-0.001604434,-0.006362327,384,0,0.667,-2
1,15,RSN461_MORGAN_HVR240,-0.013925789,78.67237653,154.658954,-0.001604434,-0.006362327,384,0,1.333,-2
1,15,RSN461_MORGAN_HVR240,-0.02121554,78.67237653,154.658954,-0.001604434,-0.006362327,384,0,2,-2
1,15,RSN461_MORGAN_HVR240,-0.001696869,101.710195,144.8211381,-0.001553378,-0.083787191,390,0,-2,-1.333
1,15,RSN461_MORGAN_HVR240,-0.002585132,101.710195,150.2205918,-0.001552119,-0.072534045,390,0,-1.333,-1.333
1,15,RSN461_MORGAN_HVR240,-0.003938374,101.710195,154.1639422,-0.001596592,-0.072248623,390,0,-0.667,-1.333
1,15,RSN461_MORGAN_HVR240,-0.006,101.710195,154.658954,-0.001591709,-0.014348917,390,0,0,-1.333
1,15,RSN461_MORGAN_HVR240,-0.009140828,101.710195,154.658954,-0.001604434,-0.006362327,390,0,0.667,-1.333
1,15,RSN461_MORGAN_HVR240,-0.013925789,101.710195,154.658954,-0.001604434,-0.006362327,390,0,1.333,-1.333
1,15,RSN461_MORGAN_HVR240,-0.02121554,101.710195,154.658954,-0.001604434,-0.006362327,390,0,2,-1.333
1,15,RSN461_MORGAN_HVR240,-0.001696869,131.4942324,144.8211381,-0.001553378,-0.083787191,400,0,-2,-0.667
1,15,RSN461_MORGAN_HVR240,-0.002585132,131.4942324,150.2205918,-0.001552119,-0.072534045,400,0,-1.333,-0.667
1,15,RSN461_MORGAN_HVR240,-0.003938374,131.4942324,154.1639422,-0.001596592,-0.072248623,400,0,-0.667,-0.667
1,15,RSN461_MORGAN_HVR240,-0.006,131.4942324,154.658954,-0.001591709,-0.014348917,400,0,0,-0.667
1,15,RSN461_MORGAN_HVR240,-0.009140828,131.4942324,154.658954,-0.001604434,-0.006362327,400,0,0.667,-0.667
1,15,RSN461_MORGAN_HVR240,-0.013925789,131.4942324,154.658954,-0.001604434,-0.006362327,400,0,1.333,-0.667
1,15,RSN461_MORGAN_HVR240,-0.02121554,131.4942324,154.658954,-0.001604434,-0.006362327,400,0,2,-0.667
1,15,RSN461_MORGAN_HVR240,-0.001696869,170,144.8211381,-0.001553378,-0.083787191,1548,0,-2,0
1,15,RSN461_MORGAN_HVR240,-0.002585132,170,150.2205918,-0.001552119,-0.072534045,2096,0,-1.333,0
1,15,RSN461_MORGAN_HVR240,-0.003938374,170,154.1639422,-0.001596592,-0.072248623,2105,0,-0.667,0
1,15,RSN461_MORGAN_HVR240,-0.006,170,154.658954,-0.001591709,-0.014348917,2192,0,0,0
0,15,RSN461_MORGAN_HVR240,-0.009140828,170,154.658954,-0.001604434,-0.006362327,0,0,0.667,0
0,15,RSN461_MORGAN_HVR240,-0.013925789,170,154.658954,-0.001604434,-0.006362327,0,0,1.333,0
0,15,RSN461_MORGAN_HVR240,-0.02121554,170,154.658954,-0.001604434,-0.006362327,0,0,2,0
1,15,RSN461_MORGAN_HVR240,-0.001696869,219.7815028,144.8211381,-0.001553378,-0.083787191,1548,0,-2,0.667
1,15,RSN461_MORGAN_HVR240,-0.002585132,219.7815028,150.2205918,-0.001552119,-0.072534045,2096,0,-1.333,0.667
1,15,RSN461_MORGAN_HVR240,-0.003938374,219.7815028,154.1639422,-0.001596592,-0.072248623,2105,0,-0.667,0.667
1,15,RSN461_MORGAN_HVR240,-0.006,219.7815028,154.658954,-0.001591709,-0.014348917,2192,0,0,0.667
0,15,RSN461_MORGAN_HVR240,-0.009140828,219.7815028,154.658954,-0.001604434,-0.006362327,0,0,0.667,0.667
0,15,RSN461_MORGAN_HVR240,-0.013925789,219.7815028,154.658954,-0.001604434,-0.006362327,0,0,1.333,0.667
0,15,RSN461_MORGAN_HVR240,-0.02121554,219.7815028,154.658954,-0.001604434,-0.006362327,0,0,2,0.667
1,15,RSN461_MORGAN_HVR240,-0.001696869,284.1406411,144.8211381,-0.001553378,-0.083787191,1548,0,-2,1.333
1,15,RSN461_MORGAN_HVR240,-0.002585132,284.1406411,150.2205918,-0.001552119,-0.072534045,2096,0,-1.333,1.333
1,15,RSN461_MORGAN_HVR240,-0.003938374,284.1406411,154.1639422,-0.001596592,-0.072248623,2105,0,-0.667,1.333
1,15,RSN461_MORGAN_HVR240,-0.006,284.1406411,154.658954,-0.001591709,-0.014348917,2192,0,0,1.333
0,15,RSN461_MORGAN_HVR240,-0.009140828,284.1406411,154.658954,-0.001604434,-0.006362327,0,0,0.667,1.333
0,15,RSN461_MORGAN_HVR240,-0.013925789,284.1406411,154.658954,-0.001604434,-0.006362327,0,0,1.333,1.333
0,15,RSN461_MORGAN_HVR240,-0.02121554,284.1406411,154.658954,-0.001604434,-0.006362327,0,0,2,1.333
1,15,RSN461_MORGAN_HVR240,-0.001696869,367.3462183,144.8211381,-0.001553378,-0.083787191,1548,0,-2,2
1,15,RSN461_MORGAN_HVR240,-0.002585132,367.3462183,150.2205918,-0.001552119,-0.072534045,2096,0,-1.333,2
1,15,RSN461_MORGAN_HVR240,-0.003938374,367.3462183,154.1639422,-0.001596592,-0.072248623,2105,0,-0.667,2
1,15,RSN461_MORGAN_HVR240,-0.006,367.3462183,154.658954,-0.001591709,-0.014348917,2192,0,0,2
0,15,RSN461_MORGAN_HVR240,-0.009140828,367.3462183,154.658954,-0.001604434,-0.006362327,0,0,0.667,2
0,15,RSN461_MORGAN_HVR240,-0.013925789,367.3462183,154.658954,-0.001604434,-0.006362327,0,0,1.333,2
0,15,RSN461_MORGAN_HVR240,-0.02121554,367.3462183,154.658954,-0.001604434,-0.006362327,0,0,2,2
1,10,RSN461_MORGAN_HVR240,-0.001696869,78.67237653,142.7063129,-0.001621223,-0.065420278,386,0,-2,-2
1,10,RSN461_MORGAN_HVR240,-0.002585132,78.67237653,150.4661253,-0.00153968,-0.065311926,386,0,-1.333,-2
1,10,RSN461_MORGAN_HVR240,-0.003938374,78.67237653,154.0075074,-0.001497439,-0.060184338,386,0,-0.667,-2
1,10,RSN461_MORGAN_HVR240,-0.006,78.67237653,154.6406662,-0.001563607,-0.005410876,386,0,0,-2
1,10,RSN461_MORGAN_HVR240,-0.009140828,78.67237653,154.6406662,-0.001563607,-0.005410876,386,0,0.667,-2
1,10,RSN461_MORGAN_HVR240,-0.013925789,78.67237653,154.6406662,-0.001563607,-0.005410876,386,0,1.333,-2
1,10,RSN461_MORGAN_HVR240,-0.02121554,78.67237653,154.6406662,-0.001563607,-0.005410876,386,0,2,-2
1,10,RSN461_MORGAN_HVR240,-0.001696869,101.710195,142.7063129,-0.001621223,-0.065420278,394,0,-2,-1.333
1,10,RSN461_MORGAN_HVR240,-0.002585132,101.710195,150.4661253,-0.00153968,-0.065311926,394,0,-1.333,-1.333
1,10,RSN461_MORGAN_HVR240,-0.003938374,101.710195,154.0075074,-0.001497439,-0.060184338,394,0,-0.667,-1.333
1,10,RSN461_MORGAN_HVR240,-0.006,101.710195,154.6406662,-0.001563607,-0.005410876,394,0,0,-1.333
1,10,RSN461_MORGAN_HVR240,-0.009140828,101.710195,154.6406662,-0.001563607,-0.005410876,394,0,0.667,-1.333
1,10,RSN461_MORGAN_HVR240,-0.013925789,101.710195,154.6406662,-0.001563607,-0.005410876,394,0,1.333,-1.333
1,10,RSN461_MORGAN_HVR240,-0.02121554,101.710195,154.6406662,-0.001563607,-0.005410876,394,0,2,-1.333
1,10,RSN461_MORGAN_HVR240,-0.001696869,131.4942324,142.7063129,-0.001621223,-0.065420278,521,0,-2,-0.667
1,10,RSN461_MORGAN_HVR240,-0.002585132,131.4942324,150.4661253,-0.00153968,-0.065311926,521,0,-1.333,-0.667
1,10,RSN461_MORGAN_HVR240,-0.003938374,131.4942324,154.0075074,-0.001497439,-0.060184338,521,0,-0.667,-0.667
1,10,RSN461_MORGAN_HVR240,-0.006,131.4942324,154.6406662,-0.001563607,-0.005410876,521,0,0,-0.667
1,10,RSN461_MORGAN_HVR240,-0.009140828,131.4942324,154.6406662,-0.001563607,-0.005410876,521,0,0.667,-0.667
1,10,RSN461_MORGAN_HVR240,-0.013925789,131.4942324,154.6406662,-0.001563607,-0.005410876,521,0,1.333,-0.667
1,10,RSN461_MORGAN_HVR240,-0.02121554,131.4942324,154.6406662,-0.001563607,-0.005410876,521,0,2,-0.667
1,10,RSN461_MORGAN_HVR240,-0.001696869,170,142.7063129,-0.001621223,-0.065420278,2083,0,-2,0
1,10,RSN461_MORGAN_HVR240,-0.002585132,170,150.4661253,-0.00153968,-0.065311926,2090,0,-1.333,0
1,10,RSN461_MORGAN_HVR240,-0.003938374,170,154.0075074,-0.001497439,-0.060184338,2099,0,-0.667,0
0,10,RSN461_MORGAN_HVR240,-0.006,170,154.6406662,-0.001563607,-0.005410876,0,0,0,0
0,10,RSN461_MORGAN_HVR240,-0.009140828,170,154.6406662,-0.001563607,-0.005410876,0,0,0.667,0
0,10,RSN461_MORGAN_HVR240,-0.013925789,170,154.6406662,-0.001563607,-0.005410876,0,0,1.333,0
0,10,RSN461_MORGAN_HVR240,-0.02121554,170,154.6406662,-0.001563607,-0.005410876,0,0,2,0
1,10,RSN461_MORGAN_HVR240,-0.001696869,219.7815028,142.7063129,-0.001621223,-0.065420278,2083,0,-2,0.667
1,10,RSN461_MORGAN_HVR240,-0.002585132,219.7815028,150.4661253,-0.00153968,-0.065311926,2090,0,-1.333,0.667
1,10,RSN461_MORGAN_HVR240,-0.003938374,219.7815028,154.0075074,-0.001497439,-0.060184338,2099,0,-0.667,0.667
0,10,RSN461_MORGAN_HVR240,-0.006,219.7815028,154.6406662,-0.001563607,-0.005410876,0,0,0,0.667
0,10,RSN461_MORGAN_HVR240,-0.009140828,219.7815028,154.6406662,-0.001563607,-0.005410876,0,0,0.667,0.667
0,10,RSN461_MORGAN_HVR240,-0.013925789,219.7815028,154.6406662,-0.001563607,-0.005410876,0,0,1.333,0.667
0,10,RSN461_MORGAN_HVR240,-0.02121554,219.7815028,154.6406662,-0.001563607,-0.005410876,0,0,2,0.667
1,10,RSN461_MORGAN_HVR240,-0.001696869,284.1406411,142.7063129,-0.001621223,-0.065420278,2083,0,-2,1.333
1,10,RSN461_MORGAN_HVR240,-0.002585132,284.1406411,150.4661253,-0.00153968,-0.065311926,2090,0,-1.333,1.333
1,10,RSN461_MORGAN_HVR240,-0.003938374,284.1406411,154.0075074,-0.001497439,-0.060184338,2099,0,-0.667,1.333
0,10,RSN461_MORGAN_HVR240,-0.006,284.1406411,154.6406662,-0.001563607,-0.005410876,0,0,0,1.333
0,10,RSN461_MORGAN_HVR240,-0.009140828,284.1406411,154.6406662,-0.001563607,-0.005410876,0,0,0.667,1.333
0,10,RSN461_MORGAN_HVR240,-0.013925789,284.1406411,154.6406662,-0.001563607,-0.005410876,0,0,1.333,1.333
0,10,RSN461_MORGAN_HVR240,-0.02121554,284.1406411,154.6406662,-0.001563607,-0.005410876,0,0,2,1.333
1,10,RSN461_MORGAN_HVR240,-0.001696869,367.3462183,142.7063129,-0.001621223,-0.065420278,2083,0,-2,2
1,10,RSN461_MORGAN_HVR240,-0.002585132,367.3462183,150.4661253,-0.00153968,-0.065311926,2090,0,-1.333,2
1,10,RSN461_MORGAN_HVR240,-0.003938374,367.3462183,154.0075074,-0.001497439,-0.060184338,2099,0,-0.667,2
0,10,RSN461_MORGAN_HVR240,-0.006,367.3462183,154.6406662,-0.001563607,-0.005410876,0,0,0,2
0,10,RSN461_MORGAN_HVR240,-0.009140828,367.3462183,154.6406662,-0.001563607,-0.005410876,0,0,0.667,2
0,10,RSN461_MORGAN_HVR240,-0.013925789,367.3462183,154.6406662,-0.001563607,-0.005410876,0,0,1.333,2
0,10,RSN461_MORGAN_HVR240,-0.02121554,367.3462183,154.6406662,-0.001563607,-0.005410876,0,0,2,2
1,5,RSN461_MORGAN_HVR240,-0.001696869,78.67237653,144.4009827,-0.001348748,-0.057635638,390,0,-2,-2
