state,IM,record,ecu,Vult,Vbmax,ect,ecb,uindex,convergence
1.0,40.0,RSN126_GAZLI_GAZ000,-0.0069777717562820646,183.31381331496584,150.04047406566556,-0.004619761946968056,-0.14095870341436514,950.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.008000846371936089,348.34792540741546,150.43242829094257,-0.0021060996928053016,-0.11698395296301295,953.0,FAILED
1.0,40.0,RSN126_GAZLI_GAZ000,-0.004878272288153841,214.56248080350989,150.04047406566556,-0.002349221683391717,-0.162175284511114,948.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.010707869277321782,196.10708522140857,153.0518624901399,-0.0030760766004442872,-0.17623000962728402,1107.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.00588929452723873,215.7835008311285,150.04047406566556,-0.0019748500071533337,-0.11515285230102329,949.0,FAILED
1.0,40.0,RSN126_GAZLI_GAZ000,-0.009840388281864666,110.24520954460326,152.955963015385,-0.0028977697709289146,-0.17012570326588283,481.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.004564495229424397,204.7654070093738,150.04047406566556,-0.002288026228081653,-0.15687194705939625,947.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.005507308284308507,346.7942813128287,150.04047406566556,-0.0027584657203861677,-0.14462125862152447,949.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.011127354042928443,121.93835644247189,153.0518624901399,-0.00307910601144682,-0.16006212485797044,566.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.005930246698923185,215.19019222155998,150.04047406566556,-0.0030271319676791193,-0.12536169251799956,949.0,FAILED
1.0,40.0,RSN126_GAZLI_GAZ000,-0.005489184152633072,218.62851470906006,150.04047406566556,-0.0027584657203860467,-0.14462786712053033,949.0,0.0
0.0,40.0,RSN126_GAZLI_GAZ000,-0.003099900888724153,195.99452514308106,150.04047406566556,-0.0014104123316934078,-0.002815824078726615,0.0,FAILED
1.0,40.0,RSN126_GAZLI_GAZ000,-0.02703367353548065,127.08086996937742,153.0518624901399,-0.0023138707339462545,-0.01881100162140772,567.0,FAILED
1.0,40.0,RSN126_GAZLI_GAZ000,-0.028992035759059537,128.45364209874867,153.0518624901399,-0.0023138707339462545,-0.01881100162140772,568.0,FAILED
1.0,40.0,RSN126_GAZLI_GAZ000,-0.007271984549202954,165.99475719746962,150.04047406566556,-0.001514617319359858,-0.03400964446269078,951.0,FAILED
1.0,40.0,RSN126_GAZLI_GAZ000,-0.005537547278087894,207.76282525704843,150.04047406566556,-0.0027850109061328633,-0.144670027919016,949.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.004411333272989978,139.21369295777868,150.04047406566556,-0.0022984498002474865,-0.15710307246603747,575.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.002112373779675767,212.70389650518467,148.3953196956454,-0.002094823996562221,-0.11573899701004162,674.0,FAILED
1.0,40.0,RSN126_GAZLI_GAZ000,-0.0016345347345589772,164.96154866940822,143.2731060535822,-0.0015089118901554103,-0.09563901941385006,668.0,FAILED
1.0,40.0,RSN126_GAZLI_GAZ000,-0.00333757107629668,117.58490546048327,150.04047406566556,-0.0031361419707132323,-0.1426375977515442,565.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.017589843781129162,305.73485297416994,153.0518624901399,-0.003999725677414622,-0.12262280774604442,1111.0,FAILED
1.0,40.0,RSN126_GAZLI_GAZ000,-0.010171063939382741,168.4584136933959,153.0518624901399,-0.0031223403224181377,-0.16156956084584045,1107.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.011713168638497059,166.92188314457314,153.0518624901399,-0.0032791964195476126,-0.15848334100042966,1108.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.00810170026120522,160.76169644461268,151.20540323996855,-0.00243568393001502,-0.14956163979247503,953.0,FAILED
1.0,40.0,RSN126_GAZLI_GAZ000,-0.015137420089768781,259.06411282676817,153.0518624901399,-0.003472222151798675,-0.11899270269065082,1110.0,FAILED
1.0,40.0,RSN126_GAZLI_GAZ000,-0.007450997079396328,112.95564755221541,150.04047406566556,-0.0031930203105330775,-0.14572875302197752,484.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.004794562377135291,128.04519793889375,150.04047406566556,-0.0022799601384753797,-0.15683893941072086,568.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.01274344644646751,149.89902231538537,153.0518624901399,-0.0020351008498026985,-0.011107710413618983,678.0,FAILED
1.0,40.0,RSN126_GAZLI_GAZ000,-0.0022152476903412595,136.9882710141628,148.85616547154876,-0.0022127701165512844,-0.11779443212312266,573.0,FAILED
1.0,40.0,RSN126_GAZLI_GAZ000,-0.0023691676014792693,217.99414237802964,150.04047406566556,-0.0022706244187651273,-0.10740210068605505,774.0,FAILED
1.0,40.0,RSN126_GAZLI_GAZ000,-0.014507856530680544,156.08670499130642,153.0518624901399,-0.003795026655822536,-0.1221190393187331,1110.0,FAILED
1.0,40.0,RSN126_GAZLI_GAZ000,-0.010005852342402885,250.65380292603137,153.0518624901399,-0.0031930582393966873,-0.1035378845315702,1106.0,FAILED
1.0,40.0,RSN126_GAZLI_GAZ000,-0.003952038876920322,174.0263283824617,150.04047406566556,-0.0027694084794261053,-0.1426292877799472,946.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.0016558988106574152,83.39523931155807,143.2731060535822,-0.0016306457829903058,-0.10009126509524521,462.0,FAILED
1.0,40.0,RSN126_GAZLI_GAZ000,-0.012619970698711753,93.5895229469463,153.0518624901399,-0.0020351008498026985,-0.011107710413618983,468.0,FAILED
1.0,40.0,RSN126_GAZLI_GAZ000,-0.0049149630524490074,135.9292513050681,150.04047406566556,-0.0023133853742858318,-0.16213775330933605,572.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.0051735958030313355,210.29107645087194,150.04047406566556,-0.0028846200476795865,-0.1466541120807746,948.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.006007971154035552,279.3618796626095,150.04047406566556,-0.0030302268298939158,-0.14422864447182754,950.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.006500882231710299,381.92369089536754,150.04047406566556,-0.003173834723897319,-0.16079146436238184,950.0,FAILED
1.0,40.0,RSN126_GAZLI_GAZ000,-0.007505395693540158,145.55897906612324,150.04047406566556,-0.09174078523507731,-0.14620130281782695,670.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.004529502998461852,225.99505450300225,150.04047406566556,-0.002286123277757433,-0.15687761185006888,947.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.018232347725346425,444.9795718378797,153.0518624901399,-0.0043604776885651595,-0.14844435806059736,1112.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.008187496696043677,87.51821740142776,151.382821135502,-0.002180235198209,-0.15105846919723698,464.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.003568915842362976,194.39851767748763,150.04047406566556,-0.0029899050791634667,-0.1425937764003181,945.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.003466192608486027,165.80641559780096,150.04047406566556,-0.0029735372690982724,-0.12221372908704618,945.0,FAILED
1.0,40.0,RSN126_GAZLI_GAZ000,-0.015815687196865727,95.4634339023644,153.0518624901399,-0.0028633595282370667,-0.03568600786208203,469.0,FAILED
0.0,40.0,RSN126_GAZLI_GAZ000,-0.04932017883831672,275.4094026445315,153.0518624901399,-0.0023138707339462545,-0.01881100162140772,0.0,FAILED
1.0,40.0,RSN126_GAZLI_GAZ000,-0.001953285752366623,131.0403350049157,147.18709841929922,-0.00191310085564643,-0.11302565904465606,569.0,FAILED
1.0,40.0,RSN126_GAZLI_GAZ000,-0.004604073909188357,273.0667096700749,150.04047406566556,-0.0022920361115606465,-0.1567306062739598,947.0,0.0
1.0,40.0,RSN126_GAZLI_GAZ000,-0.0032563040642037515,170.27527899773347,150.04047406566556,-0.0031746299280429424,-0.14263802602873815,945.0,0.0
1.0,35.0,RSN126_GAZLI_GAZ000,-0.0069777717562820646,183.31381331496584,152.83562213744202,-0.003013481784682971,-0.13642282601097533,1102.0,0.0
1.0,35.0,RSN126_GAZLI_GAZ000,-0.008000846371936089,348.34792540741546,152.83562213744202,-0.0025676295947492534,-0.14952555814821922,1103.0,0.0
1.0,35.0,RSN126_GAZLI_GAZ000,-0.004878272288153841,214.56248080350989,146.68892053267533,-0.0023314847090303435,-0.1338146576541476,954.0,0.0
1.0,35.0,RSN126_GAZLI_GAZ000,-0.010707869277321782,196.10708522140857,152.83562213744202,-0.0025135444327226003,-0.03956100216515272,1105.0,FAILED
1.0,35.0,RSN126_GAZLI_GAZ000,-0.00588929452723873,215.7835008311285,152.90094174813933,-0.001646561796145741,-0.01825627748553281,1057.0,FAILED
1.0,35.0,RSN126_GAZLI_GAZ000,-0.009840388281864666,110.24520954460326,152.83562213744202,-0.0025484057570563526,-0.14655840449203658,562.0,0.0
1.0,35.0,RSN126_GAZLI_GAZ000,-0.004564495229424397,204.7654070093738,146.68892053267533,-0.0023843607781064723,-0.1341957802427868,953.0,0.0
1.0,35.0,RSN126_GAZLI_GAZ000,-0.005507308284308507,346.7942813128287,151.46775223005147,-0.0022105847746779175,-0.13655911907297824,959.0,0.0
1.0,35.0,RSN126_GAZLI_GAZ000,-0.011127354042928443,121.93835644247189,152.83562213744202,-0.002476348079529506,-0.039132982759906246,566.0,FAILED
1.0,35.0,RSN126_GAZLI_GAZ000,-0.005930246698923185,215.19019222155998,152.86016983289315,-0.0902333583371947,-0.09094088382099094,1058.0,0.0
1.0,35.0,RSN126_GAZLI_GAZ000,-0.005489184152633072,218.62851470906006,151.4407668628227,-0.0022047810051410866,-0.13651096780544542,958.0,0.0
1.0,35.0,RSN126_GAZLI_GAZ000,-0.003099900888724153,195.99452514308106,146.68892053267533,-0.0022030031893074606,-0.13163038062937132,949.0,0.0
1.0,35.0,RSN126_GAZLI_GAZ000,-0.02703367353548065,127.08086996937742,152.83562213744202,-0.002807731514018028,-0.12381859484598881,568.0,FAILED
1.0,35.0,RSN126_GAZLI_GAZ000,-0.028992035759059537,128.45364209874867,152.83562213744202,-0.0025556548281292324,-0.034672693179159046,569.0,FAILED
1.0,35.0,RSN126_GAZLI_GAZ000,-0.007271984549202954,165.99475719746962,152.83562213744202,-0.0028256303428684775,-0.1349355019983078,1102.0,0.0
1.0,35.0,RSN126_GAZLI_GAZ000,-0.005537547278087894,207.76282525704843,151.36562185261175,-0.002205328156676554,-0.13652710336707863,960.0,0.0
1.0,35.0,RSN126_GAZLI_GAZ000,-0.004411333272989978,139.21369295777868,146.68892053267533,-0.0024541921363943897,-0.1340134669862102,665.0,0.0
1.0,35.0,RSN126_GAZLI_GAZ000,-0.002112373779675767,212.70389650518467,146.68892053267533,-0.0021104449924632925,-0.1084291028077886,921.0,FAILED
