state,IM,record,ecu,Vult,Vbmax,ect,ecb,uindex,convergence,ecu_alpha,Vult_alpha
1,40,RSN599_WHITTIER.A_A-FLO020,-0.006019,218.3598,153.5006047,-0.109900422,-0.124660448,908,0,0,1.414
1,40,RSN599_WHITTIER.A_A-FLO020,-0.008243,137.1152,153.5006047,-0.004940895,-0.113382376,899,0,1,-1
1,40,RSN599_WHITTIER.A_A-FLO020,-0.008243,205.5083,153.5006047,-0.004940895,-0.113382376,910,0,1,1
1,40,RSN599_WHITTIER.A_A-FLO020,-0.009164,174.4819,153.5006047,-0.005067722,-0.11284898,910,0,1.414,0
1,35,RSN599_WHITTIER.A_A-FLO020,-0.003667,174.4819,152.3087556,-0.099865702,-0.113504224,0,0,-1.414,0
1,35,RSN599_WHITTIER.A_A-FLO020,-0.004356,137.1152,153.1292496,-0.066574507,-0.113707885,898,FAILED,-1,-1
1,35,RSN599_WHITTIER.A_A-FLO020,-0.004356,205.5083,153.1292496,-0.066574507,-0.113707885,906,FAILED,-1,1
1,35,RSN599_WHITTIER.A_A-FLO020,-0.006019,121.6374,154.1124388,-0.002520853,-0.102170573,896,0,0,-1.414
1,35,RSN599_WHITTIER.A_A-FLO020,-0.006019,174.4819,154.1124388,-0.002520853,-0.102170573,909,0,0,0
1,35,RSN599_WHITTIER.A_A-FLO020,-0.006019,218.3598,154.1124388,-0.002520853,-0.102170573,909,0,0,1.414
1,35,RSN599_WHITTIER.A_A-FLO020,-0.008243,137.1152,154.1124388,-0.083293848,-0.08679824,898,0,1,-1
1,35,RSN599_WHITTIER.A_A-FLO020,-0.008243,205.5083,154.1124388,-0.083293848,-0.08679824,911,0,1,1
1,35,RSN599_WHITTIER.A_A-FLO020,-0.009164,174.4819,154.1124388,-0.002469467,-0.101331132,911,0,1.414,0
1,30,RSN599_WHITTIER.A_A-FLO020,-0.003667,174.4819,153.338077,-0.003038985,-0.104178797,0,0,-1.414,0
1,30,RSN599_WHITTIER.A_A-FLO020,-0.004356,137.1152,154.5763484,-0.002101835,-0.094653186,898,0,-1,-1
1,30,RSN599_WHITTIER.A_A-FLO020,-0.004356,205.5083,154.5763484,-0.002101835,-0.094653186,908,0,-1,1
1,30,RSN599_WHITTIER.A_A-FLO020,-0.006019,121.6374,154.7629549,-0.00208034,-0.094518101,895,0,0,-1.414
1,30,RSN599_WHITTIER.A_A-FLO020,-0.006019,174.4819,154.7629549,-0.00208034,-0.094518101,910,0,0,0
1,30,RSN599_WHITTIER.A_A-FLO020,-0.006019,218.3598,154.7629549,-0.00208034,-0.094518101,910,0,0,1.414
1,30,RSN599_WHITTIER.A_A-FLO020,-0.008243,137.1152,154.7629549,-0.002063176,-0.039043958,898,FAILED,1,-1
1,30,RSN599_WHITTIER.A_A-FLO020,-0.008243,205.5083,154.7629549,-0.002063176,-0.039043958,913,FAILED,1,1
1,30,RSN599_WHITTIER.A_A-FLO020,-0.009164,174.4819,154.7629549,-0.002134879,-0.052418098,913,FAILED,1.414,0
1,25,RSN599_WHITTIER.A_A-FLO020,-0.003667,174.4819,153.5440305,-0.001814358,-0.097148224,0,0,-1.414,0
1,25,RSN599_WHITTIER.A_A-FLO020,-0.004356,137.1152,154.4720124,-0.001792488,-0.096109186,898,0,-1,-1
1,25,RSN599_WHITTIER.A_A-FLO020,-0.004356,205.5083,154.4720124,-0.001792488,-0.096109186,910,0,-1,1
1,25,RSN599_WHITTIER.A_A-FLO020,-0.006019,121.6374,154.6580495,-0.001775597,-0.0838667,895,0,0,-1.414
1,25,RSN599_WHITTIER.A_A-FLO020,-0.006019,174.4819,154.6580495,-0.001775597,-0.0838667,913,0,0,0
1,25,RSN599_WHITTIER.A_A-FLO020,-0.006019,218.3598,154.6580495,-0.001775597,-0.0838667,913,0,0,1.414
1,25,RSN599_WHITTIER.A_A-FLO020,-0.008243,137.1152,154.6580495,-0.001781861,-0.082997941,898,0,1,-1
1,25,RSN599_WHITTIER.A_A-FLO020,-0.008243,205.5083,154.6580495,-0.001781861,-0.082997941,916,0,1,1
1,25,RSN599_WHITTIER.A_A-FLO020,-0.009164,174.4819,154.6580495,-0.001787128,-0.082685843,917,0,1.414,0
1,20,RSN599_WHITTIER.A_A-FLO020,-0.003667,174.4819,153.3513817,-0.001574992,-0.089891402,0,0,-1.414,0
1,20,RSN599_WHITTIER.A_A-FLO020,-0.004356,137.1152,154.1268695,-0.001563189,-0.084117986,899,0,-1,-1
1,20,RSN599_WHITTIER.A_A-FLO020,-0.004356,205.5083,154.1268695,-0.001563189,-0.084117986,913,0,-1,1
1,20,RSN599_WHITTIER.A_A-FLO020,-0.006019,121.6374,154.4933948,-0.001578049,-0.034365552,895,FAILED,0,-1.414
1,20,RSN599_WHITTIER.A_A-FLO020,-0.006019,174.4819,154.4933948,-0.001578049,-0.034365552,918,FAILED,0,0
1,20,RSN599_WHITTIER.A_A-FLO020,-0.006019,218.3598,154.4933948,-0.001578049,-0.034365552,918,FAILED,0,1.414
1,20,RSN599_WHITTIER.A_A-FLO020,-0.008243,137.1152,154.4933948,-0.001655709,-0.0081556,899,0,1,-1
0,20,RSN599_WHITTIER.A_A-FLO020,-0.008243,205.5083,154.4933948,-0.001655709,-0.0081556,0,0,1,1
0,20,RSN599_WHITTIER.A_A-FLO020,-0.009164,174.4819,154.4933948,-0.001655709,-0.0081556,0,0,1.414,0
1,15,RSN599_WHITTIER.A_A-FLO020,-0.003667,174.4819,153.2391951,-0.001534625,-0.074425638,0,0,-1.414,0
1,15,RSN599_WHITTIER.A_A-FLO020,-0.004356,137.1152,153.8775963,-0.001470594,-0.017055974,900,0,-1,-1
1,15,RSN599_WHITTIER.A_A-FLO020,-0.004356,205.5083,153.8775963,-0.001470594,-0.017055974,985,0,-1,1
1,15,RSN599_WHITTIER.A_A-FLO020,-0.006019,121.6374,153.8775963,-0.001546601,-0.015836939,896,0,0,-1.414
1,15,RSN599_WHITTIER.A_A-FLO020,-0.006019,174.4819,153.8775963,-0.001546601,-0.015836939,1053,0,0,0
1,15,RSN599_WHITTIER.A_A-FLO020,-0.006019,218.3598,153.8775963,-0.001546601,-0.015836939,1053,0,0,1.414
1,15,RSN599_WHITTIER.A_A-FLO020,-0.008243,137.1152,153.8775963,-0.001594836,-0.006821106,900,0,1,-1
0,15,RSN599_WHITTIER.A_A-FLO020,-0.008243,205.5083,153.8775963,-0.001594836,-0.006821106,0,0,1,1
0,15,RSN599_WHITTIER.A_A-FLO020,-0.009164,174.4819,153.8775963,-0.001594836,-0.006821106,0,0,1.414,0
1,10,RSN599_WHITTIER.A_A-FLO020,-0.003667,174.4819,150.6797148,-0.001454677,-0.01797093,0,0,-1.414,0
1,10,RSN599_WHITTIER.A_A-FLO020,-0.004356,137.1152,151.8649717,-0.001490119,-0.013207491,905,0,-1,-1
1,10,RSN599_WHITTIER.A_A-FLO020,-0.004356,205.5083,151.8649717,-0.001490119,-0.013207491,1050,0,-1,1
1,10,RSN599_WHITTIER.A_A-FLO020,-0.006019,121.6374,151.9101481,-0.001492633,-0.004380748,898,0,0,-1.414
0,10,RSN599_WHITTIER.A_A-FLO020,-0.006019,174.4819,151.9101481,-0.001492633,-0.004380748,0,0,0,0
0,10,RSN599_WHITTIER.A_A-FLO020,-0.006019,218.3598,151.9101481,-0.001492633,-0.004380748,0,0,0,1.414
1,10,RSN599_WHITTIER.A_A-FLO020,-0.008243,137.1152,151.9101481,-0.001492633,-0.004380748,905,0,1,-1
0,10,RSN599_WHITTIER.A_A-FLO020,-0.008243,205.5083,151.9101481,-0.001492633,-0.004380748,0,0,1,1
0,10,RSN599_WHITTIER.A_A-FLO020,-0.009164,174.4819,151.9101481,-0.001492633,-0.004380748,0,0,1.414,0
1,5,RSN599_WHITTIER.A_A-FLO020,-0.003667,174.4819,150.0881975,-0.001407591,-0.002386359,0,0,-1.414,0
1,5,RSN599_WHITTIER.A_A-FLO020,-0.004356,137.1152,150.0881975,-0.001407591,-0.002386359,1017,0,-1,-1
0,5,RSN599_WHITTIER.A_A-FLO020,-0.004356,205.5083,150.0881975,-0.001407591,-0.002386359,0,0,-1,1
1,5,RSN599_WHITTIER.A_A-FLO020,-0.006019,121.6374,150.0881975,-0.001407591,-0.002386359,914,0,0,-1.414
0,5,RSN599_WHITTIER.A_A-FLO020,-0.006019,174.4819,150.0881975,-0.001407591,-0.002386359,0,0,0,0
0,5,RSN599_WHITTIER.A_A-FLO020,-0.006019,218.3598,150.0881975,-0.001407591,-0.002386359,0,0,0,1.414
1,5,RSN599_WHITTIER.A_A-FLO020,-0.008243,137.1152,150.0881975,-0.001407591,-0.002386359,1017,0,1,-1
0,5,RSN599_WHITTIER.A_A-FLO020,-0.008243,205.5083,150.0881975,-0.001407591,-0.002386359,0,0,1,1
0,5,RSN599_WHITTIER.A_A-FLO020,-0.009164,174.4819,150.0881975,-0.001407591,-0.002386359,0,0,1.414,0
1,40,RSN721_SUPER.B_B-ICC090,-0.003667,174.4819,153.6231192,-0.001780537,-0.074637763,0,0,-1.414,0
1,40,RSN721_SUPER.B_B-ICC090,-0.004356,137.1152,154.4849573,-0.001753232,-0.07440111,2667,0,-1,-1
1,40,RSN721_SUPER.B_B-ICC090,-0.004356,205.5083,154.4849573,-0.001753232,-0.07440111,2678,0,-1,1
1,40,RSN721_SUPER.B_B-ICC090,-0.006019,121.6374,154.6936391,-0.0017063,-0.029181363,1225,0,0,-1.414
1,40,RSN721_SUPER.B_B-ICC090,-0.006019,174.4819,154.6936391,-0.0017063,-0.029181363,2682,0,0,0
1,40,RSN721_SUPER.B_B-ICC090,-0.006019,218.3598,154.6936391,-0.0017063,-0.029181363,2682,0,0,1.414
1,40,RSN721_SUPER.B_B-ICC090,-0.008243,137.1152,154.6936391,-0.001686708,-0.022087243,2667,0,1,-1
1,40,RSN721_SUPER.B_B-ICC090,-0.008243,205.5083,154.6936391,-0.001686708,-0.022087243,2689,0,1,1
1,40,RSN721_SUPER.B_B-ICC090,-0.009164,174.4819,154.6936391,-0.001698462,-0.01934541,2690,0,1.414,0
1,35,RSN721_SUPER.B_B-ICC090,-0.003667,174.4819,153.6467618,-0.001667579,-0.072067837,0,0,-1.414,0
1,35,RSN721_SUPER.B_B-ICC090,-0.004356,137.1152,154.3805229,-0.001644232,-0.071758761,2666,0,-1,-1
1,35,RSN721_SUPER.B_B-ICC090,-0.004356,205.5083,154.3805229,-0.001644232,-0.071758761,2678,0,-1,1
1,35,RSN721_SUPER.B_B-ICC090,-0.006019,121.6374,154.6049727,-0.00161462,-0.02392709,1725,0,0,-1.414
1,35,RSN721_SUPER.B_B-ICC090,-0.006019,174.4819,154.6049727,-0.00161462,-0.02392709,2683,0,0,0
1,35,RSN721_SUPER.B_B-ICC090,-0.006019,218.3598,154.6049727,-0.00161462,-0.02392709,2683,0,0,1.414
1,35,RSN721_SUPER.B_B-ICC090,-0.008243,137.1152,154.6049727,-0.001667061,-0.014927151,2666,0,1,-1
1,35,RSN721_SUPER.B_B-ICC090,-0.008243,205.5083,154.6049727,-0.001667061,-0.014927151,2693,0,1,1
1,35,RSN721_SUPER.B_B-ICC090,-0.009164,174.4819,154.6049727,-0.00168199,-0.010447636,2699,0,1.414,0
1,30,RSN721_SUPER.B_B-ICC090,-0.003667,174.4819,153.4264191,-0.001496676,-0.067998256,0,0,-1.414,0
1,30,RSN721_SUPER.B_B-ICC090,-0.004356,137.1152,154.3160513,-0.001495804,-0.021357311,2666,0,-1,-1
1,30,RSN721_SUPER.B_B-ICC090,-0.004356,205.5083,154.3160513,-0.001495804,-0.021357311,2682,0,-1,1
1,30,RSN721_SUPER.B_B-ICC090,-0.006019,121.6374,154.454725,-0.00155442,-0.005770826,1627,0,0,-1.414
0,30,RSN721_SUPER.B_B-ICC090,-0.006019,174.4819,154.454725,-0.00155442,-0.005770826,0,0,0,0
0,30,RSN721_SUPER.B_B-ICC090,-0.006019,218.3598,154.454725,-0.00155442,-0.005770826,0,0,0,1.414
1,30,RSN721_SUPER.B_B-ICC090,-0.008243,137.1152,154.454725,-0.00155442,-0.005770826,2666,0,1,-1
0,30,RSN721_SUPER.B_B-ICC090,-0.008243,205.5083,154.454725,-0.00155442,-0.005770826,0,0,1,1
0,30,RSN721_SUPER.B_B-ICC090,-0.009164,174.4819,154.454725,-0.00155442,-0.005770826,0,0,1.414,0
1,25,RSN721_SUPER.B_B-ICC090,-0.003667,174.4819,153.2966066,-0.00145442,-0.003496295,0,0,-1.414,0
1,25,RSN721_SUPER.B_B-ICC090,-0.004356,137.1152,153.2966066,-0.00145442,-0.003496295,2670,0,-1,-1
0,25,RSN721_SUPER.B_B-ICC090,-0.004356,205.5083,153.2966066,-0.00145442,-0.003496295,0,0,-1,1
1,25,RSN721_SUPER.B_B-ICC090,-0.006019,121.6374,153.2966066,-0.00145442,-0.003496295,1628,0,0,-1.414
0,25,RSN721_SUPER.B_B-ICC090,-0.006019,174.4819,153.2966066,-0.00145442,-0.003496295,0,0,0,0
0,25,RSN721_SUPER.B_B-ICC090,-0.006019,218.3598,153.2966066,-0.00145442,-0.003496295,0,0,0,1.414
1,25,RSN721_SUPER.B_B-ICC090,-0.008243,137.1152,153.2966066,-0.00145442,-0.003496295,2670,0,1,-1
0,25,RSN721_SUPER.B_B-ICC090,-0.008243,205.5083,153.2966066,-0.00145442,-0.003496295,0,0,1,1
0,25,RSN721_SUPER.B_B-ICC090,-0.009164,174.4819,153.2966066,-0.00145442,-0.003496295,0,0,1.414,0
1,20,RSN721_SUPER.B_B-ICC090,-0.003667,174.4819,151.9875006,-0.001424982,-0.002870118,0,0,-1.414,0
1,20,RSN721_SUPER.B_B-ICC090,-0.004356,137.1152,151.9875006,-0.001424982,-0.002870118,2673,0,-1,-1
0,20,RSN721_SUPER.B_B-ICC090,-0.004356,205.5083,151.9875006,-0.001424982,-0.002870118,0,0,-1,1
1,20,RSN721_SUPER.B_B-ICC090,-0.006019,121.6374,151.9875006,-0.001424982,-0.002870118,1728,0,0,-1.414
0,20,RSN721_SUPER.B_B-ICC090,-0.006019,174.4819,151.9875006,-0.001424982,-0.002870118,0,0,0,0
0,20,RSN721_SUPER.B_B-ICC090,-0.006019,218.3598,151.9875006,-0.001424982,-0.002870118,0,0,0,1.414
1,20,RSN721_SUPER.B_B-ICC090,-0.008243,137.1152,151.9875006,-0.001424982,-0.002870118,2673,0,1,-1
0,20,RSN721_SUPER.B_B-ICC090,-0.008243,205.5083,151.9875006,-0.001424982,-0.002870118,0,0,1,1
0,20,RSN721_SUPER.B_B-ICC090,-0.009164,174.4819,151.9875006,-0.001424982,-0.002870118,0,0,1.414,0
1,15,RSN721_SUPER.B_B-ICC090,-0.003667,174.4819,150.497612,-0.001401793,-0.002467973,0,0,-1.414,0
1,15,RSN721_SUPER.B_B-ICC090,-0.004356,137.1152,150.497612,-0.001401793,-0.002467973,2673,0,-1,-1
0,15,RSN721_SUPER.B_B-ICC090,-0.004356,205.5083,150.497612,-0.001401793,-0.002467973,0,0,-1,1
1,15,RSN721_SUPER.B_B-ICC090,-0.006019,121.6374,150.497612,-0.001401793,-0.002467973,2360,0,0,-1.414
0,15,RSN721_SUPER.B_B-ICC090,-0.006019,174.4819,150.497612,-0.001401793,-0.002467973,0,0,0,0
0,15,RSN721_SUPER.B_B-ICC090,-0.006019,218.3598,150.497612,-0.001401793,-0.002467973,0,0,0,1.414
1,15,RSN721_SUPER.B_B-ICC090,-0.008243,137.1152,150.497612,-0.001401793,-0.002467973,2673,0,1,-1
0,15,RSN721_SUPER.B_B-ICC090,-0.008243,205.5083,150.497612,-0.001401793,-0.002467973,0,0,1,1
0,15,RSN721_SUPER.B_B-ICC090,-0.009164,174.4819,150.497612,-0.001401793,-0.002467973,0,0,1.414,0
1,10,RSN721_SUPER.B_B-ICC090,-0.003667,174.4819,145.2826742,-0.001347933,-0.001881624,0,0,-1.414,0
1,10,RSN721_SUPER.B_B-ICC090,-0.004356,137.1152,145.2826742,-0.001347933,-0.001881624,2670,0,-1,-1
0,10,RSN721_SUPER.B_B-ICC090,-0.004356,205.5083,145.2826742,-0.001347933,-0.001881624,0,0,-1,1
1,10,RSN721_SUPER.B_B-ICC090,-0.006019,121.6374,145.2826742,-0.001347933,-0.001881624,2664,0,0,-1.414
0,10,RSN721_SUPER.B_B-ICC090,-0.006019,174.4819,145.2826742,-0.001347933,-0.001881624,0,0,0,0
0,10,RSN721_SUPER.B_B-ICC090,-0.006019,218.3598,145.2826742,-0.001347933,-0.001881624,0,0,0,1.414
1,10,RSN721_SUPER.B_B-ICC090,-0.008243,137.1152,145.2826742,-0.001347933,-0.001881624,2670,0,1,-1
0,10,RSN721_SUPER.B_B-ICC090,-0.008243,205.5083,145.2826742,-0.001347933,-0.001881624,0,0,1,1
0,10,RSN721_SUPER.B_B-ICC090,-0.009164,174.4819,145.2826742,-0.001347933,-0.001881624,0,0,1.414,0
1,5,RSN721_SUPER.B_B-ICC090,-0.003667,174.4819,120.1737693,-0.00122054,-0.001039209,0,0,-1.414,0
0,5,RSN721_SUPER.B_B-ICC090,-0.004356,137.1152,120.1737693,-0.00122054,-0.001039209,0,0,-1,-1
0,5,RSN721_SUPER.B_B-ICC090,-0.004356,205.5083,120.1737693,-0.00122054,-0.001039209,0,0,-1,1
0,5,RSN721_SUPER.B_B-ICC090,-0.006019,121.6374,120.1737693,-0.00122054,-0.001039209,0,0,0,-1.414
0,5,RSN721_SUPER.B_B-ICC090,-0.006019,174.4819,120.1737693,-0.00122054,-0.001039209,0,0,0,0
0,5,RSN721_SUPER.B_B-ICC090,-0.006019,218.3598,120.1737693,-0.00122054,-0.001039209,0,0,0,1.414
0,5,RSN721_SUPER.B_B-ICC090,-0.008243,137.1152,120.1737693,-0.00122054,-0.001039209,0,0,1,-1
0,5,RSN721_SUPER.B_B-ICC090,-0.008243,205.5083,120.1737693,-0.00122054,-0.001039209,0,0,1,1
0,5,RSN721_SUPER.B_B-ICC090,-0.009164,174.4819,120.1737693,-0.00122054,-0.001039209,0,0,1.414,0
1,40,RSN766_LOMAP_G02000,-0.003667,174.4819,153.155668,-0.116434999,-0.13780681,0,0,-1.414,0
1,40,RSN766_LOMAP_G02000,-0.004356,137.1152,154.4262951,-0.003644801,-0.121240853,821,FAILED,-1,-1
1,40,RSN766_LOMAP_G02000,-0.004356,205.5083,154.4262951,-0.003644801,-0.121240853,830,FAILED,-1,1
1,40,RSN766_LOMAP_G02000,-0.006019,121.6374,154.6694804,-0.111053008,-0.138251704,762,0,0,-1.414
1,40,RSN766_LOMAP_G02000,-0.006019,174.4819,154.6694804,-0.111053008,-0.138251704,833,0,0,0
1,40,RSN766_LOMAP_G02000,-0.006019,218.3598,154.6694804,-0.111053008,-0.138251704,833,0,0,1.414
1,40,RSN766_LOMAP_G02000,-0.008243,137.1152,154.6694804,-0.108218578,-0.139152681,821,0,1,-1
1,40,RSN766_LOMAP_G02000,-0.008243,205.5083,154.6694804,-0.108218578,-0.139152681,836,0,1,1
1,40,RSN766_LOMAP_G02000,-0.009164,174.4819,154.6694804,-0.114823058,-0.138412306,836,0,1.414,0
1,35,RSN766_LOMAP_G02000,-0.003667,174.4819,153.6833029,-0.003252662,-0.117330827,0,FAILED,-1.414,0
1,35,RSN766_LOMAP_G02000,-0.004356,137.1152,154.1747924,-0.100558298,-0.122204409,822,0,-1,-1
1,35,RSN766_LOMAP_G02000,-0.004356,205.5083,154.1747924,-0.100558298,-0.122204409,832,0,-1,1
1,35,RSN766_LOMAP_G02000,-0.006019,121.6374,154.4807589,-0.099131945,-0.123630376,762,0,0,-1.414
1,35,RSN766_LOMAP_G02000,-0.006019,174.4819,154.4807589,-0.099131945,-0.123630376,834,0,0,0
1,35,RSN766_LOMAP_G02000,-0.006019,218.3598,154.4807589,-0.099131945,-0.123630376,834,0,0,1.414
1,35,RSN766_LOMAP_G02000,-0.008243,137.1152,154.4807589,-0.101844702,-0.124981423,822,0,1,-1
1,35,RSN766_LOMAP_G02000,-0.008243,205.5083,154.4807589,-0.101844702,-0.124981423,839,0,1,1
1,35,RSN766_LOMAP_G02000,-0.009164,174.4819,154.4807589,-0.104204705,-0.126081935,840,0,1.414,0
1,30,RSN766_LOMAP_G02000,-0.003667,174.4819,153.102144,-0.002263674,-0.109315497,0,0,-1.414,0
1,30,RSN766_LOMAP_G02000,-0.004356,137.1152,154.2716937,-0.002242069,-0.111102741,823,0,-1,-1
1,30,RSN766_LOMAP_G02000,-0.004356,205.5083,154.2716937,-0.002242069,-0.111102741,836,0,-1,1
1,30,RSN766_LOMAP_G02000,-0.006019,121.6374,154.4080408,-0.005381436,-0.102412675,762,0,0,-1.414
1,30,RSN766_LOMAP_G02000,-0.006019,174.4819,154.4080408,-0.005381436,-0.102412675,840,0,0,0
1,30,RSN766_LOMAP_G02000,-0.006019,218.3598,154.4080408,-0.005381436,-0.102412675,840,0,0,1.414
1,30,RSN766_LOMAP_G02000,-0.008243,137.1152,154.4080408,-0.002959902,-0.096456011,823,0,1,-1
1,30,RSN766_LOMAP_G02000,-0.008243,205.5083,154.4080408,-0.002959902,-0.096456011,845,0,1,1
1,30,RSN766_LOMAP_G02000,-0.009164,174.4819,154.4080408,-0.003175401,-0.093101132,846,0,1.414,0
1,25,RSN766_LOMAP_G02000,-0.003667,174.4819,153.2947519,-0.001839239,-0.100557315,0,0,-1.414,0
1,25,RSN766_LOMAP_G02000,-0.004356,137.1152,154.0858808,-0.001614531,-0.090523791,825,0,-1,-1
1,25,RSN766_LOMAP_G02000,-0.004356,205.5083,154.0858808,-0.001614531,-0.090523791,841,0,-1,1
1,25,RSN766_LOMAP_G02000,-0.006019,121.6374,154.2609484,-0.002472392,-0.092423265,763,0,0,-1.414
1,25,RSN766_LOMAP_G02000,-0.006019,174.4819,154.2609484,-0.002472392,-0.092423265,847,0,0,0
1,25,RSN766_LOMAP_G02000,-0.006019,218.3598,154.2609484,-0.002472392,-0.092423265,847,0,0,1.414
1,25,RSN766_LOMAP_G02000,-0.008243,137.1152,154.2609484,-0.002583185,-0.087789068,825,0,1,-1
1,25,RSN766_LOMAP_G02000,-0.008243,205.5083,154.2609484,-0.002583185,-0.087789068,997,0,1,1
1,25,RSN766_LOMAP_G02000,-0.009164,174.4819,154.2609484,-0.0025582,-0.087357654,998,0,1.414,0
1,20,RSN766_LOMAP_G02000,-0.003667,174.4819,153.2684967,-0.001591655,-0.084760771,0,0,-1.414,0
1,20,RSN766_LOMAP_G02000,-0.004356,137.1152,154.093884,-0.002338921,-0.087464328,827,0,-1,-1
1,20,RSN766_LOMAP_G02000,-0.004356,205.5083,154.093884,-0.002338921,-0.087464328,994,0,-1,1
1,20,RSN766_LOMAP_G02000,-0.006019,121.6374,154.093884,-0.002601105,-0.079707992,824,0,0,-1.414
1,20,RSN766_LOMAP_G02000,-0.006019,174.4819,154.093884,-0.002601105,-0.079707992,1124,0,0,0
1,20,RSN766_LOMAP_G02000,-0.006019,218.3598,154.093884,-0.002601105,-0.079707992,1124,0,0,1.414
1,20,RSN766_LOMAP_G02000,-0.008243,137.1152,154.093884,-0.00247439,-0.077788146,827,0,1,-1
1,20,RSN766_LOMAP_G02000,-0.008243,205.5083,154.093884,-0.00247439,-0.077788146,1128,0,1,1
1,20,RSN766_LOMAP_G02000,-0.009164,174.4819,154.093884,-0.002493183,-0.077141011,1128,0,1.414,0
1,15,RSN766_LOMAP_G02000,-0.003667,174.4819,150.7081027,-0.00175647,-0.066314137,0,0,-1.414,0
1,15,RSN766_LOMAP_G02000,-0.004356,137.1152,150.7081027,-0.001725637,-0.065553964,830,0,-1,-1
1,15,RSN766_LOMAP_G02000,-0.004356,205.5083,150.7081027,-0.001725637,-0.065553964,1116,0,-1,1
1,15,RSN766_LOMAP_G02000,-0.006019,121.6374,151.8508501,-0.00169159,-0.026322501,825,0,0,-1.414
1,15,RSN766_LOMAP_G02000,-0.006019,174.4819,151.8508501,-0.00169159,-0.026322501,1122,0,0,0
1,15,RSN766_LOMAP_G02000,-0.006019,218.3598,151.8508501,-0.00169159,-0.026322501,1122,0,0,1.414
1,15,RSN766_LOMAP_G02000,-0.008243,137.1152,152.2244358,-0.001622976,-0.019757789,830,0,1,-1
1,15,RSN766_LOMAP_G02000,-0.008243,205.5083,152.2244358,-0.001622976,-0.019757789,1130,0,1,1
1,15,RSN766_LOMAP_G02000,-0.009164,174.4819,152.2244358,-0.001629968,-0.018543239,1131,0,1.414,0
1,10,RSN766_LOMAP_G02000,-0.003667,174.4819,149.99468,-0.001405924,-0.002391821,0,0,-1.414,0
1,10,RSN766_LOMAP_G02000,-0.004356,137.1152,149.99468,-0.001405924,-0.002391821,837,0,-1,-1
0,10,RSN766_LOMAP_G02000,-0.004356,205.5083,149.99468,-0.001405924,-0.002391821,0,0,-1,1
1,10,RSN766_LOMAP_G02000,-0.006019,121.6374,149.99468,-0.001405924,-0.002391821,829,0,0,-1.414
0,10,RSN766_LOMAP_G02000,-0.006019,174.4819,149.99468,-0.001405924,-0.002391821,0,0,0,0
0,10,RSN766_LOMAP_G02000,-0.006019,218.3598,149.99468,-0.001405924,-0.002391821,0,0,0,1.414
1,10,RSN766_LOMAP_G02000,-0.008243,137.1152,149.99468,-0.001405924,-0.002391821,837,0,1,-1
0,10,RSN766_LOMAP_G02000,-0.008243,205.5083,149.99468,-0.001405924,-0.002391821,0,0,1,1
0,10,RSN766_LOMAP_G02000,-0.009164,174.4819,149.99468,-0.001405924,-0.002391821,0,0,1.414,0
1,5,RSN766_LOMAP_G02000,-0.003667,174.4819,130.429632,-0.001284862,-0.001220288,0,0,-1.414,0
0,5,RSN766_LOMAP_G02000,-0.004356,137.1152,130.429632,-0.001284862,-0.001220288,0,0,-1,-1
0,5,RSN766_LOMAP_G02000,-0.004356,205.5083,130.429632,-0.001284862,-0.001220288,0,0,-1,1
1,5,RSN766_LOMAP_G02000,-0.006019,121.6374,130.429632,-0.001284862,-0.001220288,1228,0,0,-1.414
0,5,RSN766_LOMAP_G02000,-0.006019,174.4819,130.429632,-0.001284862,-0.001220288,0,0,0,0
0,5,RSN766_LOMAP_G02000,-0.006019,218.3598,130.429632,-0.001284862,-0.001220288,0,0,0,1.414
0,5,RSN766_LOMAP_G02000,-0.008243,137.1152,130.429632,-0.001284862,-0.001220288,0,0,1,-1
0,5,RSN766_LOMAP_G02000,-0.008243,205.5083,130.429632,-0.001284862,-0.001220288,0,0,1,1
0,5,RSN766_LOMAP_G02000,-0.009164,174.4819,130.429632,-0.001284862,-0.001220288,0,0,1.414,0
1,40,RSN828_CAPEMEND_PET000,-0.003667,174.4819,145.5188218,-0.002217232,-0.142132597,0,0,-1.414,0
1,40,RSN828_CAPEMEND_PET000,-0.004356,137.1152,145.5188218,-0.001346562,-0.06745963,143,FAILED,-1,-1
1,40,RSN828_CAPEMEND_PET000,-0.004356,205.5083,145.5188218,-0.001346562,-0.06745963,154,FAILED,-1,1
1,40,RSN828_CAPEMEND_PET000,-0.006019,121.6374,145.5188218,-0.00219682,-0.137268704,142,0,0,-1.414
1,40,RSN828_CAPEMEND_PET000,-0.006019,174.4819,145.5188218,-0.00219682,-0.137268704,155,0,0,0
1,40,RSN828_CAPEMEND_PET000,-0.006019,218.3598,145.5188218,-0.00219682,-0.137268704,155,0,0,1.414
1,40,RSN828_CAPEMEND_PET000,-0.008243,137.1152,145.5188218,-0.001346562,-0.033044508,143,FAILED,1,-1
1,40,RSN828_CAPEMEND_PET000,-0.008243,205.5083,145.5188218,-0.001346562,-0.033044508,156,FAILED,1,1
1,40,RSN828_CAPEMEND_PET000,-0.009164,174.4819,145.5188218,-0.00215368,-0.138954034,156,0,1.414,0
1,35,RSN828_CAPEMEND_PET000,-0.003667,174.4819,143.4929236,-0.00169368,-0.125595979,0,0,-1.414,0
